"Lefse results for Biomarkers of End Member Brine and Non Outflow samples in the full sequence data set and prokaryote only data set at each taxonomic level."
,,,LefSe Results (All sequences),LefSe Results (All sequences),LefSe Results (All sequences),LefSe Results (All sequences),LefSe Results (All sequences),LefSe Results (All sequences),LefSe Results (All sequences),LefSe Results (All sequences),LefSe Results (Prokaryote sequences),LefSe Results (Prokaryote sequences),LefSe Results (Prokaryote sequences),LefSe Results (Prokaryote sequences),LefSe Results (Prokaryote sequences),LefSe Results (Prokaryote sequences),LefSe Results (Prokaryote sequences),LefSe Results (Prokaryote sequences),Geochemistry Correlations (Spearman's rho),Geochemistry Correlations (Spearman's rho),Geochemistry Correlations (Spearman's rho),Geochemistry Correlations (Spearman's rho),Geochemistry Correlations (Spearman's rho),Geochemistry Correlations (Spearman's rho),Geochemistry Correlations (Spearman's rho),Geochemistry Correlations (Spearman's rho),Geochemistry Correlations (Spearman's rho),Geochemistry Correlations (Spearman's rho)
Eukaryota_unclassified,All only,NOF,NA,NA,NA,NA,4.32224,4.06569,0.0229483,2.1000978416250615,NA,NA,NA,NA,NA,NA,NA,NA,0.675,-0.704,-0.761*,-0.347,0.515,0.860*,-0.601,-0.627,-0.705*,-0.524
Cryomorphaceae,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0212900000000005,3.78433,0.00829922,1.050253862377176,0.950***,-0.852*,-0.862**,-0.339,0.450,0.711,-0.907***,-0.919***,-0.844**,-0.882**
Cyanobacteria_unclassified,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7838,3.43591,0.00959773,0.6078591296996968,0.605,-0.782*,-0.884**,-0.264,0.245,0.697,-0.652*,-0.720*,-0.708*,-0.560
Flavobacteriaceae,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48177,5.0267599999999995,0.0105152,30.323017571127398,0.220,0.071,-0.071,0.233,0.261,0.108,0.164,0.006,0.127,0.212
Microbacteriaceae,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68666,4.4122,0.0105152,4.860219450296381,0.854**,-0.679,-0.802*,-0.326,0.253,0.927**,-0.796**,-0.851**,-0.857**,-0.742*
Moraxellaceae,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16448,3.72715,0.0330063,1.4604287672650218,0.464,-0.571,-0.563,-0.293,0.258,0.245,-0.462,-0.462,-0.249,-0.535
Rhodobacteraceae,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21354,3.73334,0.0105152,1.6350823132272823,0.659,-0.429,-0.587,-0.335,-0.118,0.664,-0.480,-0.535,-0.578,-0.474
Sphingomonadaceae,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22835,3.8925400000000003,0.0105152,1.691801900231857,0.663,-0.571,-0.643,0.050,0.017,0.468,-0.468,-0.590,-0.505,-0.419
Genus
Atribacteria_ge,Shared,EMB,4.72353,4.4191400000000005,0.00634972,5.29089719225656,NA,NA,NA,NA,4.7236400000000005,4.41885,0.00634972,5.292186200374616,NA,NA,NA,NA,-0.839*,0.867*,0.761*,0.496,-0.491,-0.775*,0.847**,0.808**,0.847**,0.821**
Bacteria_unclassified,Shared,EMB,4.33784,4.04256,0.0105152,2.1768838661326093,NA,NA,NA,NA,4.33795,4.00318,0.0105152,2.1774376985179336,NA,NA,NA,NA,-0.586,0.786*,0.714,0.600,-0.339,-0.703,0.794**,0.721*,0.818**,0.770*
Bacteroidetes_unclassified,Shared,EMB,5.0423,4.73557,0.00959773,11.023040603148711,NA,NA,NA,NA,5.0424,4.72814,0.00959773,11.02551569478224,NA,NA,NA,NA,-0.575,0.757,0.719*,0.477,-0.332,-0.745,0.779**,0.718*,0.816**,0.755*
DHVE6_ge,Shared,EMB,4.56192,4.26903,0.00634972,3.6468293748492226,NA,NA,NA,NA,4.56205,4.25122,0.00634972,3.6479909525069387,NA,NA,NA,NA,-0.839*,0.788*,0.710,0.583,-0.609,-0.775*,0.808**,0.782**,0.808**,0.782**
Deltaproteobacteria_unclassified,Shared,EMB,4.48125,4.18405,0.00829922,3.0286744490556954,NA,NA,NA,NA,4.48135,4.17788,0.00829922,3.0293410083867047,NA,NA,NA,NA,-0.715*,0.852*,0.756*,0.627,-0.328,-0.692,0.788**,0.750*,0.832**,0.769*
Desulfobacteraceae_unclassified,Shared,EMB,4.359319999999999,4.0368699999999995,0.00634972,2.2872915526009856,NA,NA,NA,NA,4.35945,4.04242,0.00634972,2.2879483095888924,NA,NA,NA,NA,-0.839*,0.867*,0.761*,0.496,-0.491,-0.775*,0.847**,0.808**,0.847**,0.821**
Desulfobulbaceae_unclassified,Shared,EMB,5.04418,4.74147,0.00634972,11.07089977885871,NA,NA,NA,NA,5.0442800000000005,4.73493,0.00634972,11.073374870492238,NA,NA,NA,NA,-0.839*,0.867*,0.761*,0.496,-0.491,-0.775*,0.847**,0.808**,0.847**,0.821**
Fusibacter,Shared,EMB,3.8598800000000004,3.5489699999999997,0.00634972,0.7242289802647447,NA,NA,NA,NA,3.86004,3.52622,0.012359,0.7245034458716312,NA,NA,NA,NA,-0.839*,0.788*,0.685,0.601,-0.609,-0.775*,0.782**,0.769*,0.782**,0.769*
Gammaproteobacteria_unclassified,Shared,EMB,5.110130000000001,4.767869999999999,0.0105152,12.88631122838147,NA,NA,NA,NA,5.1102,4.77037,0.0105152,12.88837952277622,NA,NA,NA,NA,-0.822*,0.893**,0.857**,0.383,-0.174,-0.631,0.851**,0.857**,0.924***,0.815**
Geopsychrobacter,Shared,EMB,4.93992,4.61984,0.00634972,8.707973784519151,NA,NA,NA,NA,4.94003,4.62672,0.00634972,8.710145003516484,NA,NA,NA,NA,-0.839*,0.906**,0.862**,0.322,-0.255,-0.775*,0.886**,0.860**,0.886**,0.860**
Lutibacter,Shared,EMB,4.50862,4.20496,0.00959773,3.2256673534905165,NA,NA,NA,NA,4.5087,4.19555,0.00959773,3.226294703449114,NA,NA,NA,NA,-0.575,0.757,0.695,0.544,-0.446,-0.745,0.767*,0.706*,0.804**,0.730*
Mariprofundus,Shared,EMB,3.7064199999999996,3.3956699999999995,0.00634972,0.5086558166619075,NA,NA,NA,NA,3.70652,3.3860099999999997,0.00634972,0.5087685436075929,NA,NA,NA,NA,-0.839*,0.867*,0.786*,0.426,-0.373,-0.775*,0.860**,0.821**,0.860**,0.847**
Maritimimonas,Shared,EMB,4.71695,4.415769999999999,0.00634972,5.2113080937092136,NA,NA,NA,NA,4.71703,4.4012400000000005,0.00634972,5.212366746764346,NA,NA,NA,NA,-0.839*,0.867*,0.786*,0.426,-0.373,-0.775*,0.860**,0.821**,0.860**,0.847**
NB1-n_ge,Shared,EMB,4.08408,3.8025900000000004,0.012359,1.2136026366689636,NA,NA,NA,NA,4.08418,3.7679300000000002,0.012359,1.2138820034474016,NA,NA,NA,NA,-0.839*,0.788*,0.710,0.583,-0.609,-0.775*,0.808**,0.782**,0.808**,0.782**
OM1_clade_ge,Shared,EMB,4.01361,3.72062,0.00634972,1.0318236278013109,NA,NA,NA,NA,4.013719999999999,3.69354,0.00634972,1.0320931922366459,NA,NA,NA,NA,-0.839*,0.867*,0.761*,0.496,-0.491,-0.775*,0.847**,0.808**,0.847**,0.821**
Parcubacteria_unclassified,Shared,EMB,3.84521,3.5117300000000005,0.0105152,0.7001819090254505,NA,NA,NA,NA,3.84534,3.39661,0.0330063,0.7003828570590638,NA,NA,NA,NA,-0.601,0.847*,0.755*,0.795*,-0.227,-0.582,0.596,0.571,0.571,0.644*
Proteobacteria_unclassified,Shared,EMB,3.7229900000000002,3.3942699999999997,0.0186554,0.5284388282381777,NA,NA,NA,NA,3.7231,3.36067,0.0186554,0.5285711598700693,NA,NA,NA,NA,-0.577,0.893**,0.786*,0.483,-0.400,-0.595,0.790**,0.736*,0.742*,0.778**
Sva0996_marine_group_ge,Shared,EMB,4.81516,4.51426,0.00829922,6.533704033466881,NA,NA,NA,NA,4.8152800000000004,4.50057,0.00829922,6.5355223681125025,NA,NA,NA,NA,-0.715*,0.852*,0.781*,0.475,-0.310,-0.692,0.825**,0.788**,0.857**,0.807**
Thiomicrospira,Shared,EMB,5.03146,4.63077,0.040671399999999996,10.751190166729602,NA,NA,NA,NA,5.03149,4.62489,0.040671399999999996,10.752136092839049,NA,NA,NA,NA,-0.839*,0.906**,0.913**,0.026,-0.255,-0.835*,0.834**,0.821**,0.834**,0.743*
Algoriphagus,Shared,NOF,NA,NA,NA,NA,3.7510000000000003,3.3820099999999997,0.010282,0.5636350568507421,NA,NA,NA,NA,4.1405199999999995,3.8317,0.010282,1.3820321222318341,0.871**,-0.829*,-0.904**,-0.311,0.189,0.782*,-0.774*,-0.829**,-0.720*,-0.774*
Arcicella,Shared,NOF,NA,NA,NA,NA,3.8169999999999997,3.52979,0.00829922,0.6561440574576757,NA,NA,NA,NA,4.26509,3.9891199999999998,0.00829922,1.8411658851417212,0.875**,-0.852*,-0.862**,-0.339,0.450,0.711,-0.819**,-0.844**,-0.744*,-0.807**
Comamonadaceae_unclassified,Shared,NOF,NA,NA,NA,NA,3.89805,3.57683,0.0105152,0.7907776451509845,NA,NA,NA,NA,4.32253,4.0357199999999995,0.0105152,2.101513501047947,0.854**,-0.786*,-0.850**,-0.301,0.433,0.739,-0.778**,-0.839**,-0.705*,-0.748*
Cryobacterium,Shared,NOF,NA,NA,NA,NA,4.03831,3.69328,0.010282,1.0922109056202458,NA,NA,NA,NA,4.5026,4.19459,0.010282,3.1812484344690866,0.805*,-0.536,-0.731*,-0.285,0.249,0.847*,-0.681*,-0.754*,-0.790**,-0.614
Flavobacterium,Shared,NOF,NA,NA,NA,NA,4.99493,4.67035,0.0105152,9.883881317449314,NA,NA,NA,NA,5.418480000000001,5.12628,0.0105152,26.210737920404082,0.927**,-0.786*,-0.881**,-0.283,0.218,0.811*,-0.782**,-0.842**,-0.830**,-0.733*
Hymenobacter,Shared,NOF,NA,NA,NA,NA,4.1463,3.79694,0.0175888,1.4005486083726273,NA,NA,NA,NA,4.52729,4.24528,0.00959773,3.3673380201111835,0.840*,-0.873*,-0.835*,-0.323,0.200,0.569,-0.837**,-0.831**,-0.708*,-0.880**
Pedobacter,Shared,NOF,NA,NA,NA,NA,4.20349,3.8931699999999996,0.0105152,1.5976868188707467,NA,NA,NA,NA,4.61125,4.3316300000000005,0.0105152,4.085548284690451,0.854**,-0.643,-0.731*,-0.218,0.127,0.682,-0.626,-0.729*,-0.711*,-0.584
Polaromonas,Shared,NOF,NA,NA,NA,NA,4.4723,4.1622,0.00959773,2.966885893143377,NA,NA,NA,NA,4.89874,4.60668,0.00959773,7.920344087095022,0.933**,-0.757,-0.854**,-0.373,0.336,0.818*,-0.755*,-0.828**,-0.804**,-0.706*
Chloroplast_ge,All only,NOF,NA,NA,NA,NA,5.63739,5.37,0.00959773,43.38968502980458,NA,NA,NA,NA,NA,NA,NA,NA,0.736*,-0.883**,-0.854**,-0.373,0.345,0.664,-0.730*,-0.742*,-0.742*,-0.706*
Chrysophyceae_unclassified,All only,NOF,NA,NA,NA,NA,5.04171,4.76545,0.00829922,11.008026567119908,NA,NA,NA,NA,NA,NA,NA,NA,0.875**,-0.630,-0.710,-0.496,0.486,0.935**,-0.769*,-0.794**,-0.882**,-0.707*
Eukaryota_unclassified,All only,NOF,NA,NA,NA,NA,4.32224,4.05434,0.0229483,2.1000978416250615,NA,NA,NA,NA,NA,NA,NA,NA,0.675,-0.704,-0.761*,-0.347,0.515,0.860*,-0.601,-0.627,-0.705*,-0.524
Candidatus_Aquiluna,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73788,3.43094,0.0366428,0.546863199690757,0.864**,-0.667,-0.708,-0.191,0.486,0.882*,-0.765*,-0.740*,-0.853**,-0.671*
Cyanobacteria_unclassified,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7838,3.4167400000000003,0.00959773,0.6078591296996968,0.605,-0.782*,-0.884**,-0.264,0.245,0.697,-0.652*,-0.720*,-0.708*,-0.560
Ferruginibacter,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9798400000000003,3.7188199999999996,0.00829922,0.9546454116018824,0.900**,-0.852*,-0.862**,-0.426,0.305,0.711,-0.832**,-0.857**,-0.719*,-0.869**
Massilia,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71339,3.4213,0.0229483,0.5168794131097,0.754*,-0.788*,-0.791*,-0.274,0.210,0.457,-0.679*,-0.718*,-0.511,-0.743*
Microbacteriaceae_unclassified,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04105,3.72951,0.0190165,1.0991429298067912,0.854**,-0.786*,-0.857**,-0.367,0.096,0.811*,-0.709*,-0.758*,-0.697*,-0.721*
Oxalobacteraceae_unclassified,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91468,3.64594,0.00829922,0.821645287008951,0.893**,-0.852*,-0.862**,-0.357,0.368,0.711,-0.841**,-0.859**,-0.715*,-0.853**
Psychrobacter,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14765,3.79631,0.0190165,1.4049287117649663,0.561,-0.786*,-0.802*,-0.059,-0.118,0.245,-0.608,-0.608,-0.432,-0.669*
Rhodobacteraceae_unclassified,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12045,3.72645,0.0330063,1.3196107012045106,0.184,-0.107,-0.096,-0.134,-0.262,0.336,-0.152,-0.116,-0.250,-0.177
Sphingomonas,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94653,3.6590599999999998,0.0105152,0.8841651209474447,0.736*,-0.829*,-0.778*,-0.092,0.066,0.418,-0.687*,-0.717*,-0.535,-0.736*
Sporichthyaceae_ge,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82455,3.4912300000000003,0.0229483,0.6676498529110585,0.900**,-0.778*,-0.812*,-0.201,0.553,0.785*,-0.718*,-0.756*,-0.705*,-0.666*
Sporichthyaceae_unclassified,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8972599999999997,3.60655,0.0229483,0.7893324536897617,0.900**,-0.778*,-0.812*,-0.201,0.553,0.785*,-0.718*,-0.756*,-0.705*,-0.666*
hgcI_clade,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22236,3.91331,0.0366428,1.6686275799310073,0.900**,-0.630,-0.659,-0.235,0.486,0.882*,-0.707*,-0.719*,-0.794**,-0.644*
0.01
Otu0003,Shared,EMB,5.10091,4.76543,0.00829922,12.615661961898562,NA,NA,NA,NA,5.10098,4.76885,0.00829922,12.617642035205385,NA,NA,NA,NA,-0.715*,0.889**,0.854**,0.373,-0.195,-0.692,0.850**,0.825**,0.882**,0.819**
Otu0005,Shared,EMB,5.02215,4.58715,0.040671399999999996,10.523239586303045,NA,NA,NA,NA,5.02219,4.58477,0.040671399999999996,10.524156105383183,NA,NA,NA,NA,-0.839*,0.906**,0.913**,0.026,-0.255,-0.835*,0.834**,0.821**,0.834**,0.743*
Otu0007,Shared,EMB,5.03752,4.733619999999999,0.00634972,10.902292308450871,NA,NA,NA,NA,5.0376199999999995,4.72419,0.00634972,10.90473799305509,NA,NA,NA,NA,-0.839*,0.867*,0.761*,0.496,-0.491,-0.775*,0.847**,0.808**,0.847**,0.821**
Otu0008,Shared,EMB,4.98338,4.675730000000001,0.00829922,9.624436863129086,NA,NA,NA,NA,4.98348,4.66373,0.00829922,9.626661995013485,NA,NA,NA,NA,-0.715*,0.852*,0.781*,0.475,-0.310,-0.692,0.825**,0.788**,0.857**,0.807**
Otu0010,Shared,EMB,4.93601,4.6254,0.00634972,8.629965944191635,NA,NA,NA,NA,4.93612,4.618530000000001,0.00634972,8.632117558502763,NA,NA,NA,NA,-0.839*,0.906**,0.862**,0.322,-0.255,-0.775*,0.886**,0.860**,0.886**,0.860**
Otu0011,Shared,EMB,4.8076099999999995,4.51104,0.00829922,6.421071485735176,NA,NA,NA,NA,4.80773,4.49488,0.00829922,6.422850611008386,NA,NA,NA,NA,-0.715*,0.852*,0.781*,0.475,-0.310,-0.692,0.825**,0.788**,0.857**,0.807**
Otu0015,Shared,EMB,4.71356,4.39954,0.00634972,5.170849043492867,NA,NA,NA,NA,4.71365,4.38905,0.00634972,5.171907696548001,NA,NA,NA,NA,-0.839*,0.867*,0.786*,0.426,-0.373,-0.775*,0.860**,0.821**,0.860**,0.847**
Otu0018,Shared,EMB,4.7030199999999995,4.40532,0.00634972,5.04687784562862,NA,NA,NA,NA,4.703130000000001,4.39919,0.00634972,5.0480688303156445,NA,NA,NA,NA,-0.839*,0.867*,0.761*,0.496,-0.491,-0.775*,0.847**,0.808**,0.847**,0.821**
Otu0021,Shared,EMB,4.46928,4.15557,0.00829922,2.9462946226575055,NA,NA,NA,NA,4.46936,4.1493400000000005,0.00829922,2.946863158557484,NA,NA,NA,NA,-0.715*,0.852*,0.756*,0.542,-0.425,-0.692,0.813**,0.775**,0.844**,0.782**
Otu0023,Shared,EMB,4.478940000000001,4.18309,0.00634972,3.0126244720429316,NA,NA,NA,NA,4.47904,4.17794,0.00634972,3.013281229030838,NA,NA,NA,NA,-0.839*,0.867*,0.761*,0.496,-0.491,-0.775*,0.847**,0.808**,0.847**,0.821**
Otu0027,Shared,EMB,4.35675,4.0615,0.00634972,2.2738052025288704,NA,NA,NA,NA,4.35688,4.04001,0.00634972,2.274461959516777,NA,NA,NA,NA,-0.839*,0.867*,0.761*,0.496,-0.491,-0.775*,0.847**,0.808**,0.847**,0.821**
Otu0030,Shared,EMB,4.246659999999999,3.95721,0.00634972,1.764652915334985,NA,NA,NA,NA,4.24676,3.9537,0.00634972,1.765069514916866,NA,NA,NA,NA,-0.839*,0.867*,0.761*,0.496,-0.491,-0.775*,0.847**,0.808**,0.847**,0.821**
Otu0037,Shared,EMB,4.22285,3.94885,0.00394775,1.6705154744053645,NA,NA,NA,NA,4.22299,3.92594,0.00394775,1.671044800932931,NA,NA,NA,NA,-0.839*,0.788*,0.710,0.730*,-0.486,-0.775*,0.792**,0.765*,0.792**,0.806**
Otu0044,Shared,EMB,3.9723599999999997,3.6617,0.00829922,0.9383485431965625,NA,NA,NA,NA,3.9724699999999995,3.6434599999999997,0.00829922,0.9385788982594848,NA,NA,NA,NA,-0.715*,0.852*,0.756*,0.627,-0.328,-0.692,0.788**,0.750*,0.832**,0.769*
Otu0045,Shared,EMB,4.04024,3.7509300000000003,0.00634972,1.0970742739192294,NA,NA,NA,NA,4.04033,3.73797,0.00634972,1.0973144313252547,NA,NA,NA,NA,-0.839*,0.788*,0.710,0.583,-0.609,-0.775*,0.808**,0.782**,0.808**,0.782**
Otu0049,Shared,EMB,3.93088,3.62108,0.00634972,0.8528706550373344,NA,NA,NA,NA,3.9309800000000004,3.61009,0.00634972,0.8530618007278445,NA,NA,NA,NA,-0.839*,0.867*,0.761*,0.496,-0.491,-0.775*,0.847**,0.808**,0.847**,0.821**
Otu0056,Shared,EMB,3.85606,3.5682400000000003,0.00634972,0.7178959433714361,NA,NA,NA,NA,3.8562300000000005,3.5278300000000002,0.012359,0.7181704089783225,NA,NA,NA,NA,-0.839*,0.788*,0.685,0.601,-0.609,-0.775*,0.782**,0.769*,0.782**,0.769*
Otu0064,Shared,EMB,3.80073,3.5300800000000003,0.00394775,0.6320250471731441,NA,NA,NA,NA,3.8008800000000003,3.5054,0.00394775,0.6322308963783089,NA,NA,NA,NA,-0.839*,0.788*,0.710,0.730*,-0.486,-0.775*,0.792**,0.765*,0.792**,0.806**
Otu0006,Shared,NOF,NA,NA,NA,NA,4.745430000000001,4.41558,0.00959773,5.564518104115888,NA,NA,NA,NA,5.16501,4.8433,0.00959773,14.622056996900897,0.933**,-0.757,-0.854**,-0.305,0.398,0.818*,-0.804**,-0.865**,-0.828**,-0.742*
Otu0014,Shared,NOF,NA,NA,NA,NA,4.36648,4.03601,0.00829922,2.325306191776986,NA,NA,NA,NA,4.7908,4.44549,0.00829922,6.177381577537399,0.950***,-0.778*,-0.812*,-0.461,0.405,0.785*,-0.757*,-0.807**,-0.807**,-0.732*
Otu0022,Shared,NOF,NA,NA,NA,NA,4.1028400000000005,3.7999300000000003,0.0229483,1.2671807156773418,NA,NA,NA,NA,4.52268,4.1628,0.0229483,3.331845049794776,0.950***,-0.778*,-0.812*,-0.201,0.553,0.785*,-0.743*,-0.782**,-0.769*,-0.679*
Otu0024,Shared,NOF,NA,NA,NA,NA,4.0918,3.76125,0.00829922,1.2353731168913586,NA,NA,NA,NA,4.51179,4.18295,0.00829922,3.2492993195913225,0.950***,-0.778*,-0.812*,-0.392,0.468,0.785*,-0.807**,-0.844**,-0.832**,-0.769*
Otu0029,Shared,NOF,NA,NA,NA,NA,3.9312199999999997,3.5687300000000004,0.0324764,0.8535263637679918,NA,NA,NA,NA,4.46519,4.1422099999999995,0.0324764,2.9187029842533008,0.805*,-0.536,-0.731*,0.033,0.310,0.847*,-0.657*,-0.717*,-0.742*,-0.529
Otu0035,Shared,NOF,NA,NA,NA,NA,3.80749,3.5088,0.00829922,0.6419297537860791,NA,NA,NA,NA,4.25854,3.9052300000000004,0.00829922,1.8136015941762598,0.875**,-0.852*,-0.862**,-0.339,0.450,0.711,-0.819**,-0.844**,-0.744*,-0.807**
Otu0039,Shared,NOF,NA,NA,NA,NA,3.7883,3.4759300000000004,0.0229483,0.6141792882792639,NA,NA,NA,NA,4.21711,3.8841,0.0229483,1.6485967718662478,0.754*,-0.788*,-0.791*,-0.201,0.277,0.457,-0.718*,-0.743*,-0.524,-0.756*
Otu0041,Shared,NOF,NA,NA,NA,NA,3.7582699999999996,3.43825,0.00829922,0.5731479603004652,NA,NA,NA,NA,4.3812,4.06341,0.00829922,2.405462299179458,0.900**,-0.778*,-0.812*,-0.392,0.468,0.785*,-0.782**,-0.819**,-0.769*,-0.757*
Otu0042,Shared,NOF,NA,NA,NA,NA,3.78502,3.47586,0.0229483,0.6095715369331595,NA,NA,NA,NA,4.16725,3.8591699999999998,0.0229483,1.469778986605631,0.900**,-0.852*,-0.862**,-0.146,0.534,0.711,-0.821**,-0.834**,-0.718*,-0.782**
Otu0043,Shared,NOF,NA,NA,NA,NA,3.7279,3.4129,0.0175888,0.5344472979298202,NA,NA,NA,NA,4.1689099999999994,3.8397900000000003,0.00959773,1.4754138921531654,0.761*,-0.757,-0.878**,-0.153,0.221,0.600,-0.755*,-0.816**,-0.607,-0.742*
Otu0002,All only,NOF,NA,NA,NA,NA,5.03519,4.78911,0.0229483,10.844124141152934,NA,NA,NA,NA,NA,NA,NA,NA,0.750*,-0.852*,-0.862**,-0.237,0.496,0.711,-0.640*,-0.679*,-0.653*,-0.588
Otu0009,All only,NOF,NA,NA,NA,NA,4.6367400000000005,4.21472,0.0229483,4.332536520022566,NA,NA,NA,NA,NA,NA,NA,NA,0.875**,-0.630,-0.710,-0.310,0.572,0.935**,-0.705*,-0.731*,-0.821**,-0.614
Otu0013,All only,NOF,NA,NA,NA,NA,4.44733,4.03531,0.0229483,2.8010846118838253,NA,NA,NA,NA,NA,NA,NA,NA,0.875**,-0.630,-0.710,-0.310,0.572,0.935**,-0.705*,-0.731*,-0.821**,-0.614
Otu0016,All only,NOF,NA,NA,NA,NA,4.43206,4.21896,0.0229483,2.704309593857056,NA,NA,NA,NA,NA,NA,NA,NA,0.667,-0.954**,-0.932**,-0.239,0.431,0.623,-0.701*,-0.714*,-0.662*,-0.655*
Otu0073,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17204,3.88215,0.0229483,1.4860626760689166,0.775*,-0.741,-0.786*,-0.365,0.477,0.823*,-0.705*,-0.731*,-0.834**,-0.614
Otu0087,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82305,3.52107,0.00829922,0.6653439217897843,0.900**,-0.778*,-0.812*,-0.479,0.323,0.785*,-0.719*,-0.769*,-0.694*,-0.732*
Otu0103,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82225,3.50313,0.0229483,0.6641312119962874,0.900**,-0.778*,-0.812*,-0.201,0.553,0.785*,-0.718*,-0.756*,-0.705*,-0.666*
Otu0126,Prokaryotes only,NOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84766,3.55629,0.0366428,0.7041482791693139,0.575,-0.704,-0.799*,-0.174,0.055,0.411,-0.544,-0.588,-0.363,-0.582

